code_objet;statut;num_quittance;code_contrat;echeance;datevaleur;datecreation;datecomptable;dateemission;montantpaye;montantEmis
1;2;71742978;101000164;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71741980;101000130;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;93622;93622
1;2;71742927;101000906;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71740895;101001293;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;0;0
1;2;71741901;101001209;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;200658;200658
1;2;71740933;101000837;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;142352;142352
1;2;71741964;101000443;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71741951;101000606;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71741986;101000046;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71741892;101001298;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71741916;101001049;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71742929;101000881;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71741954;101000582;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;116374;116374
1;2;71740900;101001213;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;186788;186788
1;2;71740974;101000279;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;0;0
1;2;71742963;101000462;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71742975;101000276;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;54674;54674
1;2;71741898;101001252;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71741943;101000715;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;121366;121366
1;2;71742890;101001311;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71740972;101000324;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;0;0
1;2;71740939;101000776;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;0;0
1;2;71741985;101000056;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71741942;101000722;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;48432;48432
1;2;71740887;101001326;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;50580;50580
1;2;71741966;101000414;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;77404;77404
1;2;71740958;101000542;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;0;0
1;2;71742941;101000728;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;83346;83346
1;2;71740982;101000091;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;0;0
1;2;71741961;101000473;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;26034;26034
1;2;71742906;101001128;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;59944;59944
1;2;71743929;101000881;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71741921;101000950;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;127106;127106
1;2;71742909;101001103;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71740896;101001289;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;118266;118266
1;2;71742955;101000555;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71741887;101001326;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;50580;50580
1;2;71740928;101000895;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;117896;117896
1;2;71741889;101001314;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71742971;101000325;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71742898;101001252;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71740944;101000709;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;0;0
1;2;71742912;101001084;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;149040;149040
1;2;71741958;101000542;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71743932;101000867;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71742960;101000474;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71742891;101001305;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71740920;101000951;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;0;0
1;2;71743943;101000715;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;121366;121366
1;2;71742986;101000046;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71744930;101000880;31/05/2020;31/05/2020;31/05/2020;31/05/2020;31/05/2020;0;0
1;2;71742901;101001209;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;200658;200658
1;2;71741915;101001066;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71742900;101001213;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;186788;186788
1;2;71740983;101000083;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;148440;148440
1;2;71743930;101000880;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71743935;101000798;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71742951;101000606;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71740981;101000094;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;0;0
1;2;71741950;101000663;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71742980;101000130;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;93622;93622
1;2;71740970;101000340;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;0;0
1;2;71742892;101001298;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71741979;101000151;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71741928;101000895;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;117896;117896
1;2;71743941;101000728;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;83346;83346
1;2;71742907;101001119;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71741948;101000668;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;87360;87360
1;2;71740888;101001324;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;109702;109702
1;2;71744929;101000881;31/05/2020;31/05/2020;31/05/2020;31/05/2020;31/05/2020;0;0
1;2;71743923;101000938;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71742946;101000696;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;46640;46640
1;2;71744903;101001181;31/05/2020;31/05/2020;31/05/2020;31/05/2020;31/05/2020;89840;89840
1;2;71741911;101001096;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71742919;101001010;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71742956;101000554;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;44800;44800
1;2;71740910;101001100;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;0;0
1;2;71740969;101000359;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;0;0
1;2;71741900;101001213;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;186788;186788
1;2;71741974;101000279;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71741939;101000776;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71741972;101000324;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71740897;101001276;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;144492;144492
1;2;71740965;101000435;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;58428;58428
1;2;71743980;101000130;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;93622;93622
1;2;71742942;101000722;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;48432;48432
1;2;71740949;101000665;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;0;0
1;2;71742976;101000203;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71742943;101000715;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;121366;121366
1;2;71742904;101001137;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71740925;101000914;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;0;0
1;2;71743927;101000906;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71744932;101000867;31/05/2020;31/05/2020;31/05/2020;31/05/2020;31/05/2020;0;0
1;2;71740931;101000868;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;32790;32790
1;2;71740915;101001066;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;0;0
1;2;71741982;101000091;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71741940;101000742;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71744927;101000906;31/05/2020;31/05/2020;31/05/2020;31/05/2020;31/05/2020;0;0
1;2;71743890;101001311;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71741902;101001207;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71742928;101000895;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;117896;117896
1;2;71741962;101000469;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71740913;101001077;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;0;0
1;2;71740962;101000469;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;0;0
1;2;71744890;101001311;31/05/2020;31/05/2020;31/05/2020;31/05/2020;31/05/2020;0;0
1;2;71743901;101001209;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;200658;200658
1;2;71742950;101000663;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71741895;101001293;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71744891;101001305;31/05/2020;31/05/2020;31/05/2020;31/05/2020;31/05/2020;0;0
1;2;71743985;101000056;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71743916;101001049;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71743986;101000046;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71744923;101000938;31/05/2020;31/05/2020;31/05/2020;31/05/2020;31/05/2020;0;0
1;2;71744951;101000606;31/05/2020;31/05/2020;31/05/2020;31/05/2020;31/05/2020;0;0
1;2;71743978;101000164;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71743963;101000462;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71743966;101000414;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;77404;77404
1;2;71742939;101000776;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71742979;101000151;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71742985;101000056;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71742894;101001294;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;48572;48572
1;2;71744976;101000203;31/05/2020;31/05/2020;31/05/2020;31/05/2020;31/05/2020;0;0
1;2;71743951;101000606;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71741949;101000665;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71742908;101001104;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;66254;66254
1;2;71742958;101000542;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71742888;101001324;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;109702;109702
1;2;71743919;101001010;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71742959;101000476;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71744941;101000728;31/05/2020;31/05/2020;31/05/2020;31/05/2020;31/05/2020;83346;83346
1;2;71742893;101001296;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;59406;59406
1;2;71742974;101000279;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71743924;101000929;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71740957;101000553;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;105002;105002
1;2;71741888;101001324;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;109702;109702
1;2;71743946;101000696;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;46640;46640
1;2;71741899;101001232;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71743892;101001298;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71741920;101000951;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71744907;101001119;31/05/2020;31/05/2020;31/05/2020;31/05/2020;31/05/2020;0;0
1;2;71742964;101000443;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71743975;101000276;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;54674;54674
1;2;71741910;101001100;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71742887;101001326;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;50580;50580
1;2;71741925;101000914;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71742902;101001207;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71742918;101001027;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;198344;198344
1;2;71743898;101001252;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71743942;101000722;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;48432;48432
1;2;71745929;101000881;30/06/2020;30/06/2020;30/06/2020;30/06/2020;30/06/2020;0;0
1;2;71744980;101000130;31/05/2020;31/05/2020;31/05/2020;31/05/2020;31/05/2020;93622;93622
1;2;71743976;101000203;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71744935;101000798;31/05/2020;31/05/2020;31/05/2020;31/05/2020;31/05/2020;0;0
1;2;71743891;101001305;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71743907;101001119;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71740968;101000364;31/01/2020;31/01/2020;31/01/2020;31/01/2020;31/01/2020;0;0
1;2;71745935;101000798;30/06/2020;30/06/2020;30/06/2020;30/06/2020;30/06/2020;0;0
1;2;71742916;101001049;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71742940;101000742;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71742896;101001289;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;118266;118266
1;2;71743906;101001128;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;59944;59944
1;2;71745930;101000880;30/06/2020;30/06/2020;30/06/2020;30/06/2020;30/06/2020;0;0
1;2;71744898;101001252;31/05/2020;31/05/2020;31/05/2020;31/05/2020;31/05/2020;0;0
1;2;71746935;101000798;31/07/2020;31/07/2020;31/07/2020;31/07/2020;31/07/2020;0;0
1;2;71743958;101000542;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71742925;101000914;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71747891;101001305;31/08/2020;31/08/2020;31/08/2020;31/08/2020;31/08/2020;0;0
1;2;71742914;101001068;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;59218;59218
1;2;71742962;101000469;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71742969;101000359;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71743928;101000895;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;117896;117896
1;2;71743908;101001104;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;66254;66254
1;2;71742961;101000473;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;26034;26034
1;2;71741945;101000705;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;46990;46990
1;2;71743982;101000091;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71744916;101001049;31/05/2020;31/05/2020;31/05/2020;31/05/2020;31/05/2020;0;0
1;2;71742920;101000951;31/03/2020;31/03/2020;31/03/2020;31/03/2020;31/03/2020;0;0
1;2;71745890;101001311;30/06/2020;30/06/2020;30/06/2020;30/06/2020;30/06/2020;0;0
1;2;71744901;101001209;31/05/2020;31/05/2020;31/05/2020;31/05/2020;31/05/2020;200658;200658
1;2;71741981;101000094;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71743971;101000325;30/04/2020;30/04/2020;30/04/2020;30/04/2020;30/04/2020;0;0
1;2;71741973;101000316;28/02/2020;28/02/2020;28/02/2020;28/02/2020;28/02/2020;0;0
1;2;71745891;101001305;30/06/2020;30/06/2020;30/06/2020;30/06/2020;30/06/2020;0;0
